taxid|organism_name|assembly_accession|intraspecific_name|status
417292|Streptomyces indicus|GCF_900100315.1|strain=CGMCC 4.5727|active
417367|Paenisporosarcina antarctica|GCF_004367585.1|strain=CGMCC 1.6503|active
417368|Enterococcus thailandicus|GCF_001886265.1|strain=DSM 21767|active
417368|Enterococcus thailandicus|GCF_002290025.1|strain=a523|skipped
417368|Enterococcus thailandicus|GCF_007989705.1|strain=NBRC 101867|skipped
417373|Limosilactobacillus equigenerosi|GCF_001570685.1|strain=NRIC 0697|active
417745|Shinella kummerowiae|GCF_009827055.1|strain=CCBAU 25048|active
418223|Methylobacterium phyllosphaerae|GCF_001936175.1|strain=CBMB27|active
418223|Methylobacterium phyllosphaerae|GCF_900113465.1|strain=CBMB27|skipped
418495|Saccharopolyspora shandongensis|GCF_900106995.1|strain=CGMCC 4.3530|active
418522|Saccharopolyspora jiangxiensis|GCF_900112555.1|strain=CGMCC 4.3529|retired_Oct21
418630|[Luteovulum] sphaeroides subsp. megalophilum|GCF_900188265.1|strain=DSM 18937|active
418643|Brevibacterium marinum|GCF_011927955.1|strain=DSM 18964|active
418699|Azoarcus olearius|GCF_001682385.1|strain=DQS-4|active
418701|Litoricola lipolytica|GCF_009650135.1|strain=IMCC 1097|active
418719|Marinobacter salsuginis|GCF_009617755.1|strain=5N-3|active
418750|Saccharospirillum salsuginis|GCF_014651855.1|strain=KCTC 22169|active
418854|Filomicrobium insigne|GCF_900104305.1|strain=CGMCC 1.6497|active
41899|Burkholderia plantarii|GCF_000835205.1|strain=PG1|active
41899|Burkholderia plantarii|GCF_001411805.1|strain=ATCC 43733|skipped
41899|Burkholderia plantarii|GCF_902832905.1|strain=LMG 9035|skipped
419005|Prevotella amnii|GCF_001553225.1|strain=DNF00307|active
419015|Alloscardovia omnicolens|GCF_002861485.1|strain=UMB0006|active
419257|Yersinia massiliensis|GCF_902170765.1||active
419474|Brucella haematophila|GCF_005938105.1|strain=CCUG 38531|active
419475|Brucella pseudogrignonensis|GCF_002252525.1|strain=CCUG 30717|active
419475|Brucella pseudogrignonensis|GCF_002975235.1|strain=MYb58|skipped
419476|Nocardioides marinisabuli|GCF_013409965.1|strain=DSM 18965|active
419476|Nocardioides marinisabuli|GCF_013466785.1|strain=DSM 18965|skipped
419477|Nocardia speluncae|GCF_012395985.1|strain=DSM 45078|active
419479|Jiangella alkaliphila|GCF_001005145.1|strain=KCTC 19222|active
419479|Jiangella alkaliphila|GCF_900105925.1|strain=DSM 45079|skipped
419481|Desulfoluna spongiiphila|GCF_900101345.1|strain=AA1|active
419481|Desulfoluna spongiiphila|GCF_902498735.1||skipped
419596|Halomonas daqingensis|GCF_900108215.1|strain=CGMCC 1.6443|active
419597|Halomonas shengliensis|GCF_900104135.1|strain=CGMCC 1.6444|active
419610|Methylorubrum extorquens PA1|GCF_000018845.1|strain=PA1|retired_Oct21
419650|Calidifontibacter indicus|GCF_003386865.1|strain=DSM 22967|active
419825|Micromonospora lutea|GCF_016863535.1|strain=NBRC 106530|active
41985|Agromyces fucosus|GCF_004134865.1|strain=CCUG 35506|active
41986|Agromyces mediolanus|GCF_014648575.1|strain=JCM 3346|active
41988|Cryobacterium psychrophilum|GCF_004365915.1|strain=DSM 4854|active
419940|Hyunsoonleella jejuensis|GCF_900111025.1|strain=DSM 21035|active
41997|Enterococcus saccharolyticus|GCF_001886235.1|strain=DSM 20726|active
41|Stigmatella aurantiaca|GCF_900109545.1|strain=DSM 17044|active
420324|Microvirga lupini|GCF_014191055.1|strain=AT3.9|active
420403|Pelagicola litoralis|GCF_005518135.1|strain=CL-ES2|active
420404|Epilithonimonas hominis|GCF_003730015.1|strain=DSM 22165|active
420404|Epilithonimonas hominis|GCF_900108525.1|strain=DSM 19326|skipped
42055|Chromohalobacter marismortui|GCF_004364315.1|strain=DSM 6770|active
420662|Methylibium petroleiphilum PM1|GCF_000015725.1|strain=PM1|active
420889|Lactococcus garvieae ATCC 49156|GCF_000269925.1|strain=ATCC 49156|active
420889|Lactococcus garvieae ATCC 49156|GCF_000407125.1|strain=ATCC 49156|skipped
420889|Lactococcus garvieae ATCC 49156|GCF_000407645.1|strain=ATCC 49156|skipped
42094|Ureaplasma diversum|GCF_000941095.1|strain=ATCC 49782|active
420952|Paraburkholderia bryophila|GCF_003269035.1|strain=LMG 23644|active
420953|Paraburkholderia megapolitana|GCF_007556815.1|strain=LMG 23650|active
420953|Paraburkholderia megapolitana|GCF_900113825.1|strain=LMG 23650|skipped
420998|Jannaschia donghaensis|GCF_001403795.1|strain=CECT 7802|active
420999|Yoonia maricola|GCF_002797915.1|strain=DSM 29128|active
421052|Acinetobacter rudis CIP 110305|GCF_000413895.1|strain=CIP 110305|active
421058|Chryseobacterium oranimense|GCF_900129755.1|strain=DSM 19055|active
421072|Epilithonimonas lactis|GCF_000735105.1|strain=LMG 24401|active
421072|Epilithonimonas lactis|GCF_900110605.1|strain=DSM 19921|skipped
421115|Microbacterium marinum|GCF_014204835.1|strain=DSM 24947|active
421531|Chryseobacterium luteum|GCF_000737785.1|strain=DSM 18605|active
421629|Halorhodospira abdelmalekii|GCF_016583625.1|strain=DSM 2110|active
421767|Peribacillus butanolivorans|GCF_001273755.1|strain=DSM 18926|active
421767|Peribacillus butanolivorans|GCF_003410415.1|strain=PHB-7a|skipped
42197|Actinosynnema pretiosum|GCF_002354875.1|strain=X47|active
42198|Actinosynnema pretiosum subsp. auranticum|GCF_013387285.1|strain=DSM 44131|active
422296|Cucumibacter marinus DSM 18995|GCF_000429865.1|strain=DSM 18995|active
42233|Spirilliplanes yamanashiensis|GCF_016863475.1|strain=NBRC 15828|active
42234|Streptomyces acidiscabies|GCF_001949645.1|strain=a2|active
42236|Streptomyces diastatochromogenes|GCF_002242805.1|strain=DSM 40608|active
42237|Streptomyces eurythermus|GCF_014649115.1|strain=JCM 4206|active
42238|Streptomyces neyagawaensis|GCF_001418645.1|strain=NRRL B-3092|active
422442|Terrabacter aerolatus|GCF_007991735.1|strain=NBRC 106305|active
42253|Nitrospira moscoviensis|GCF_001273775.1|strain=NSP M-1|active
42256|Rubrobacter radiotolerans|GCF_000661895.1|strain=RSPS-4|active
42322|Eubacterium ruminantium|GCF_900167085.1|strain=ATCC 17233|active
423350|Mucilaginibacter gracilis|GCF_003633615.1|strain=DSM 18602|active
42354|Nitrosomonas oligotropha|GCF_009833085.1|strain=Nm45|active
42444|Marinovum algicola|GCF_900109145.1|strain=FF3|active
424488|Cerasicoccus arenae|GCF_014651635.1|strain=KCTC 12870|active
424488|Cerasicoccus arenae|GCF_016595555.1|strain=KCTC 12870|skipped
424757|Aureimonas frigidaquae|GCF_001463905.1|strain=JCM 14755|active
424758|Chryseoglobus frigidaquae|GCF_009664385.2|strain=DSM 23889|active
424758|Chryseoglobus frigidaquae|GCF_014200395.1|strain=DSM 23889|skipped
424795|Agromyces terreus|GCF_009749465.1|strain=JCM 14581|active
424796|Brevundimonas lenta|GCF_014196335.1|strain=DSM 23960|active
424797|Nocardioides terrigena|GCF_003047265.1|strain=KCTC 19217|active
424798|Rhizobium soli|GCF_014207075.1|strain=AS3.12|active
424800|Sphingomonas insulae|GCF_010450875.1|strain=KCTC 12872|active
424800|Sphingomonas insulae|GCF_011762035.1|strain=DSM 21792|skipped
424902|Thiohalocapsa marina|GCF_008632335.1|strain=DSM 19078|active
425104|Shewanella sediminis HAW-EB3|GCF_000018025.1|strain=HAW-EB3|active
425306|Mesorhizobium tamadayense|GCF_003863365.1|strain=DSM 28320|active
425400|Helicobacter japonicus|GCF_000762845.2|strain=MIT 01-6451|active
425498|Algibacter mikhailovii|GCF_014651495.1|strain=KCTC 12710|active
425504|Pseudomonas guineae|GCF_900113745.1|strain=LMG 24016|active
425511|Pedobacter duraquae|GCF_004362245.1|strain=DSM 19034|active
425512|Pedobacter westerhofensis|GCF_900182595.1|strain=DSM 19036|active
425513|Pedobacter metabolipauper|GCF_004362715.1|strain=DSM 19035|active
425514|Pedobacter hartonius|GCF_900107535.1|strain=DSM 19033|active
42566|Halomonas eurihalina|GCF_008274785.1|strain=MS1|active
425933|Evansella polygoni|GCF_002153445.1|strain=CCTCC AB 2014251|active
426114|Thiomonas arsenitoxydans|GCF_000253115.1|strain=3As|active
426128|Natronincola peptidivorans|GCF_900111615.1|strain=DSM 18979|active
426355|Methylobacterium radiotolerans JCM 2831|GCF_000019725.1|strain=JCM 2831|active
426481|Tenacibaculum aiptasiae|GCF_008806755.1|strain=a4|active
426701|Alkalibacterium thalassium|GCF_900101165.1|strain=DSM 19181|active
426702|Alkalibacterium pelagium|GCF_007991315.1|strain=NBRC 103242|active
426702|Alkalibacterium pelagium|GCF_900109325.1|strain=DSM 19183|skipped
426703|Alkalibacterium putridalgicola|GCF_007988845.1|strain=NBRC 103243|active
426703|Alkalibacterium putridalgicola|GCF_900109825.1|strain=DSM 19182|skipped
426704|Alkalibacterium kapii|GCF_007988865.1|strain=NBRC 103247|active
426756|Bhargavaea beijingensis|GCF_900101985.1|strain=CGMCC 1.6762|active
426757|Bhargavaea ginsengi|GCF_900109165.1|strain=CGMCC 1.6763|active
427351|Helicobacter baculiformis|GCF_900197685.1||active
427683|Methylobacterium platani|GCF_001653715.1|strain=PMB02|active
427920|Alkalihalobacillus alkalinitrilicus|GCF_002019605.1|strain=DSM 22532|active
428126|[Clostridium] spiroforme DSM 1552|GCF_000154805.1|strain=DSM 1552|active
428127|Absiella dolichum DSM 3991|GCF_000154285.1|strain=DSM 3991|active
42858|Mammaliicoccus lentus|GCF_002902755.1|strain=NCTC 12102|active
42858|Mammaliicoccus lentus|GCF_017973435.1|strain=GFQ9D124P|skipped
42858|Mammaliicoccus lentus|GCF_900458735.1|strain=NCTC12102|skipped
42881|Streptomyces chromofuscus|GCF_014649435.1|strain=JCM 4354|active
42881|Streptomyces chromofuscus|GCF_015160875.1|strain=DSM 40273|skipped
428988|Flavobacterium lindanitolerans|GCF_002846575.1|strain=IP-10|active
428988|Flavobacterium lindanitolerans|GCF_003663835.1|strain=DSM 21886|skipped
428990|Novosphingobium mathurense|GCF_900168325.1|strain=SM117|active
428991|Novosphingobium panipatense|GCF_002149965.1|strain=P5:ABC|active
428992|Pseudomonas panipatensis|GCF_900099785.1|strain=CCM 7469|active
428993|Pseudoxanthomonas indica|GCF_014635165.1|strain=CCM 7430|active
428993|Pseudoxanthomonas indica|GCF_900167565.1|strain=P15|skipped
428|Methylosinus sporium|GCF_003113265.1|strain=DSM 17706|active
428|Methylosinus sporium|GCF_009811675.1|strain=DSM 17706|skipped
429001|Sphingopyxis terrae subsp. ummariensis|GCF_002374275.1|strain=DSM 24316|active
429001|Sphingopyxis terrae subsp. ummariensis|GCF_900177755.1|strain=UI2|skipped
429009|Ammonifex degensii KC4|GCF_000024605.1|strain=KC4|active
429133|Modestobacter versicolor|GCF_003226595.1|strain=CP153-2|active
429133|Modestobacter versicolor|GCF_014195485.1|strain=DSM 16678|skipped
429134|Sphingomonas desiccabilis|GCF_004135605.1|strain=CP1D|active
429134|Sphingomonas desiccabilis|GCF_014196135.1|strain=DSM 16792|skipped
429344|Maribacter polysiphoniae|GCF_003148665.1|strain=DSM 23514|active
429344|Maribacter polysiphoniae|GCF_014673435.1|strain=KCTC 22021|skipped
429727|Devosia chinhatensis|GCF_000969445.1|strain=IPL18|active
429728|Devosia crocina|GCF_900116545.1|strain=IPL20|active
430453|Marinobacter segnicrescens|GCF_900111555.1|strain=CGMCC 1.6489|active
430457|Salinicola salarius|GCF_003206135.1|strain=DSM 18044|active
430522|Pedobacter steynii|GCF_900103665.1|strain=DSM 19110|active
430531|Burkholderia humptydooensis|GCF_001462435.1|strain=MSMB122|active
43057|Cereibacter azotoformans|GCF_003050905.1|strain=KA25|active
43064|Trichococcus pasteurii|GCF_900079135.1||active
43064|Trichococcus pasteurii|GCF_900112935.1|strain=DSM 2381|skipped
431059|Pelomonas puraquae|GCF_002205845.1|strain=CCUG 52769|active
431060|Roseateles terrae|GCF_014192155.1|strain=CECT 7247|active
431061|Roseateles aquatilis|GCF_002205645.1|strain=CCUG 48205|active
431269|Mycolicibacterium setense|GCF_000805375.1|strain=Manresensis|active
431269|Mycolicibacterium setense|GCF_000805385.1|strain=DSM 45070|skipped
431306|Acetobacter ghanensis|GCF_001499675.1|strain=LMG 23848T|active
431306|Acetobacter ghanensis|GCF_011516865.1|strain=LMG 23848|skipped
43131|Tissierella praeacuta|GCF_004346445.1|strain=DSM 5675|active
43131|Tissierella praeacuta|GCF_900460335.1|strain=NCTC11158|skipped
43143|Tissierella creatinini|GCF_005046945.1|strain=BN11|active
431489|Demequina lutea|GCF_013409005.1|strain=DSM 19970|active
431675|Pseudidiomarina sediminum|GCF_003987265.1|strain=c121|active
431943|Clostridium kluyveri DSM 555|GCF_000016505.1|strain=DSM 555|active
431944|Magnetospirillum gryphiswaldense MSR-1|GCF_002995515.1|strain=MSR-1|active
431947|Porphyromonas gingivalis ATCC 33277|GCF_000010505.1|strain=ATCC 33277|active
431947|Porphyromonas gingivalis ATCC 33277|GCF_002892575.1|strain=ATCC 33277|skipped
432303|Marinobacter guineae|GCF_002744735.1|strain=M3B|active
432331|Sulfurihydrogenibium yellowstonense SS-5|GCF_000173615.1|strain=SS-5|active
43263|Pseudomonas alcaligenes|GCF_900455475.1|strain=NCTC10367|active
43304|Mycolicibacterium peregrinum|GCF_002102345.1|strain=DSM 43271|active
43304|Mycolicibacterium peregrinum|GCF_004721035.1|strain=138|skipped
433286|Anaerocolumna cellulosilytica|GCF_014202875.1|strain=DSM 100423|active
433286|Anaerocolumna cellulosilytica|GCF_014218335.1|strain=SN021|skipped
433296|Aminipila butyrica|GCF_010669305.1|strain=DSM 103574|active
433323|Aminicella lysinilytica|GCF_004362975.1|strain=DSM 28287|active
433330|Propioniciclava tarda|GCF_004324765.1|strain=DSM 22130|active
433330|Propioniciclava tarda|GCF_900182665.1|strain=DSM 22130|skipped
43348|Mycobacterium branderi|GCF_002086575.1|strain=DSM 44624|active
43348|Mycobacterium branderi|GCF_010728725.1|strain=JCM 12687|skipped
43353|Xanthomonas phaseoli pv. manihotis|GCF_001482665.1|strain=LMG784|active
43354|Prauserella rugosa|GCF_000719975.1|strain=NRRL B-2295|active
43354|Prauserella rugosa|GCF_007829565.1|strain=DSM 43194|skipped
43355|Crossiella cryophila|GCF_014204915.1|strain=DSM 44230|active
433644|Pedococcus bigeumensis|GCF_006438965.1|strain=S9.3A|active
433647|Cryobacterium mesophilum|GCF_002929725.1|strain=CGMCC1.10440|active
433647|Cryobacterium mesophilum|GCF_014200375.1|strain=DSM 19267|skipped
433648|Nocardioides sediminis|GCF_003047295.1|strain=KCTC 19271|active
433659|Nocardioides mesophilus|GCF_014395785.1|strain=KACC 16243|active
433663|Nocardioides islandensis|GCF_015352455.1|strain=KCTC 19275|active
433664|Nocardioides agariphilus|GCF_015352445.1|strain=KCTC 19276|active
433924|Pseudacidovorax intermedius|GCF_003350475.1|strain=DSM 21352|active
434131|Neorickettsia risticii str. Illinois|GCF_000022525.1|strain=Illinois|active
434464|Leuconostoc holzapfelii|GCF_012396485.1|strain=CCUG 54536|active
435590|Bacteroides vulgatus ATCC 8482|GCF_000012825.1|strain=ATCC 8482|active
435591|Parabacteroides distasonis ATCC 8503|GCF_000012845.1|strain=ATCC 8503|active
435880|Algoriphagus hitonicola|GCF_900113375.1|strain=DSM 19315|active
435897|Lysobacter capsici|GCF_002355295.1|strain=KNU-14|active
435897|Lysobacter capsici|GCF_014779555.1|strain=VKM B-2533|skipped
435906|Salegentibacter salarius|GCF_001752425.1|strain=KCTC 12974|active
435906|Salegentibacter salarius|GCF_002833385.1|strain=KCTC 12974|skipped
435906|Salegentibacter salarius|GCF_900168265.1|strain=DSM 23401|skipped
435907|Marinobacter salicampi|GCF_011074795.1|strain=ISL-40|active
435908|Pseudidiomarina salinarum|GCF_000753715.1|strain=ISL-52|active
435908|Pseudidiomarina salinarum|GCF_003987105.1|strain=ISL-52|skipped
436113|Mycoplasma mycoides subsp. capri str. GM12|GCF_000023685.1|strain=GM12|active
43617|Mesorhizobium mediterraneum|GCF_002284565.1|strain=USDA 3392|active
436229|Streptacidiphilus jeojiense|GCF_000719095.1|strain=NRRL B-24555|active
436231|Terrabacter lapilli|GCF_006717025.1|strain=3265|retired_Oct21
436515|Variovorax boronicumulans|GCF_009811375.1|strain=HAB-30|active
436516|Lysinibacillus parviboronicapiens|GCF_003049515.1|strain=VT1066|active
436516|Lysinibacillus parviboronicapiens|GCF_003049575.1|strain=BAM-582|skipped
43655|Pseudoalteromonas citrea|GCF_000238375.3|strain=DSM 8771|active
43657|Pseudoalteromonas luteoviolacea|GCF_006704145.1|strain=H2|active
43658|Pseudoalteromonas rubra|GCF_000238295.3|strain=DSM 6842|active
43659|Pseudoalteromonas tetraodonis|GCF_002310835.1|strain=GFC|active
43660|Pseudoalteromonas undina|GCF_000238275.3|strain=DSM 6065|active
43661|Shewanella benthica|GCF_015069875.1|strain=DSM 8812|active
43662|Pseudoalteromonas piscicida|GCF_000238315.3|strain=JCM 20779|active
43662|Pseudoalteromonas piscicida|GCF_000967575.1|strain=S2724|skipped
43663|Paenarthrobacter aurescens|GCF_006538985.1|strain=NBRC 12136|active
43664|Paenarthrobacter histidinolovorans|GCF_014647595.1|strain=JCM 2520|active
43665|Paenarthrobacter ilicis|GCF_016907545.1|strain=DSM 20138|active
436663|Sphingopyxis indica|GCF_900188185.1|strain=DS15|active
43667|Glutamicibacter uratoxydans|GCF_006539925.1|strain=NBRC 15515|active
43670|Cellulomonas cellasea|GCF_006538745.1|strain=NBRC 3753|active
436717|Acinetobacter oleivorans DR1|GCF_000196795.1|strain=DR1|active
43671|Actinotalea fermentans|GCF_007991475.1|strain=NBRC 105374|active
43674|Jonesia denitrificans|GCF_900475835.1|strain=NCTC10816|active
43677|Promicromonospora citrea|GCF_013004695.1|strain=ATCC 15908|active
43677|Promicromonospora citrea|GCF_014647735.1|strain=JCM 3051|skipped
43678|Oerskovia enterophila|GCF_001624335.1|strain=VJag|active
43678|Oerskovia enterophila|GCF_001692445.1|strain=DSM 43852|skipped
436|Komagataeibacter hansenii|GCF_003207935.1|strain=LMG 23726|active
436|Komagataeibacter hansenii|GCF_006539705.1|strain=NBRC 14820|skipped
436|Komagataeibacter hansenii|GCF_014843995.1|strain=C110|skipped
43759|Streptomyces wedmorensis|GCF_000716445.1|strain=NRRL 3426|active
43765|Corynebacterium amycolatum|GCF_014335175.1|strain=LK23|active
43765|Corynebacterium amycolatum|GCF_016728725.1|strain=FDAARGOS_1108|skipped
43765|Corynebacterium amycolatum|GCF_016889425.1|strain=FDAARGOS_1189|skipped
43767|Rhodococcus hoagii|GCF_001646645.1|strain=DSM 20295|active
43767|Rhodococcus hoagii|GCF_002094305.1|strain=DSM 20307|skipped
43767|Rhodococcus hoagii|GCF_003013675.1|strain=DSSKP-R-001|skipped
43767|Rhodococcus hoagii|GCF_900455845.1|strain=NCTC1621|skipped
43768|Corynebacterium matruchotii|GCF_011612265.2|strain=ATCC 14266|active
43768|Corynebacterium matruchotii|GCF_900447555.1|strain=NCTC10254|skipped
43769|Corynebacterium propinquum|GCF_016728665.1|strain=FDAARGOS_1112|active
43770|Corynebacterium striatum|GCF_004138065.1|strain=WP1a|active
43770|Corynebacterium striatum|GCF_006538485.1|strain=NBRC 15291|skipped
43770|Corynebacterium striatum|GCF_016403285.1|strain=FDAARGOS_1054|skipped
43770|Corynebacterium striatum|GCF_900447675.1|strain=NCTC764|skipped
43771|Corynebacterium urealyticum|GCF_016127975.1|strain=FDAARGOS_994|active
43771|Corynebacterium urealyticum|GCF_900187235.1|strain=NCTC12011|skipped
43775|Syntrophus gentianae|GCF_900109885.1|strain=DSM 8423|active
437897|Megamonas funiformis|GCF_003470375.1|strain=AM23-11|active
437897|Megamonas funiformis|GCF_010669225.1|strain=JCM 14723|skipped
437900|Pseudomonas marincola|GCF_900116605.1|strain=JCM 14761|active
437900|Pseudomonas marincola|GCF_900682675.2|strain=YSy11|skipped
437|Acidomonas methanolica|GCF_004346035.1|strain=DSM 5432|active
438033|Ruminococcus gauvreauii|GCF_902377395.1||active
438744|Halomonas caseinilytica|GCF_001662285.1|strain=DSM 18067|active
438744|Halomonas caseinilytica|GCF_001662305.1|strain=JCM 14802|skipped
438744|Halomonas caseinilytica|GCF_900109905.1|strain=CGMCC 1.6773|skipped
438744|Halomonas caseinilytica|GCF_900142315.1|strain=ALO Sharm|skipped
438751|Lewinella marina|GCF_002631205.1|strain=MKG-38|active
438751|Lewinella marina|GCF_011927705.1|strain=DSM 104084|skipped
438753|Azorhizobium caulinodans ORS 571|GCF_000010525.1|strain=ORS 571|active
438855|Methylomarinum vadi|GCF_000733935.1|strain=IT-4|active
439219|Streptococcus henryi|GCF_900104235.1|strain=A-4|active
439228|Sphingomonas histidinilytica|GCF_900167915.1|strain=UM2|active
439334|Mycobacterium avium subsp. hominissuis|GCF_001865635.4|strain=OCU464|active
439375|Ochrobactrum anthropi ATCC 49188|GCF_000017405.1|strain=ATCC 49188|active
439482|Calothrix rhizosoleniae SC01|GCF_900185595.1||active
439529|Cereibacter ovatus|GCF_900207575.1|strain=JA234|active
439699|Pseudosporangium ferrugineum|GCF_003002065.1|strain=DSM 45348|active
43989|Crocosphaera subtropica ATCC 51142|GCF_000017845.1|strain=ATCC 51142|active
440079|Aeromonas bivalvium|GCF_000819765.1|strain=CECT 7113|active
440079|Aeromonas bivalvium|GCF_003265465.1|strain=ZJ19-2|skipped
440085|Methylorubrum extorquens CM4|GCF_000021845.1|strain=CM4|active
44008|Enterococcus cecorum|GCF_900474605.1|strain=NCTC12421|active
44009|Enterococcus dispar|GCF_001886105.1|strain=DSM 6630|active
44010|Mycobacterium conspicuum|GCF_002102095.1|strain=DSM 44136|active
44010|Mycobacterium conspicuum|GCF_010730195.1|strain=JCM 14738|skipped
440168|Pelagibacterium luteolum|GCF_900100665.1|strain=CGMCC 1.10267|active
440514|Maribacter stanieri|GCF_900112245.1|strain=DSM 19891|active
440515|Arenibacter echinorum|GCF_003259375.1|strain=DSM 23522|active
44060|Streptomyces megasporus|GCF_000718985.1|strain=NRRL B-16372|active
44061|Streptomyces thermodiastaticus|GCF_014656135.1|strain=JCM 4840|active
441103|Tropicibacter naphthalenivorans|GCF_900176475.1|strain=DSM 19561|active
441112|Tropicimonas isoalkanivorans|GCF_900112335.1|strain=DSM 19548|active
441119|Tranquillimonas alkanivorans|GCF_900115595.1|strain=DSM 19547|active
441162|Burkholderia oklahomensis C6786|GCF_000170375.1|strain=C6786|active
441162|Burkholderia oklahomensis C6786|GCF_000959365.1|strain=C6786|skipped
441162|Burkholderia oklahomensis C6786|GCF_001522135.2|strain=C6786|skipped
441209|Rhodobaca barguzinensis|GCF_001870665.2|strain=alga05|active
441209|Rhodobaca barguzinensis|GCF_004365885.1|strain=DSM 19920|skipped
44139|Thauera aromatica K172|GCF_003030465.1|strain=K172|active
441500|Corynebacterium timonense|GCF_900105305.1|strain=DSM 45434|active
441620|Methylorubrum populi BJ001|GCF_000019945.1|strain=BJ001|active
441768|Acholeplasma laidlawii PG-8A|GCF_000018785.1|strain=PG-8A|active
441769|Bacillus coahuilensis m4-4|GCF_000171615.1|strain=m4-4|active
442341|Halomonas xianhensis|GCF_900113605.1|strain=CGMCC 1.6848|active
44250|Paenibacillus alvei|GCF_013116635.1|strain=JR949|active
44251|Paenibacillus durus|GCF_000756615.1|strain=DSM 1735|active
442528|Scopulibacillus darangshiensis|GCF_004341035.1|strain=DSM 19377|active
44252|Paenibacillus macerans|GCF_003851105.1|strain=DSM 24746|active
44252|Paenibacillus macerans|GCF_003864435.1|strain=JCM 17693|skipped
44252|Paenibacillus macerans|GCF_900454495.1|strain=NCTC6355|skipped
442562|Rubellimicrobium mesophilum DSM 19309|GCF_000600335.2|strain=DSM 19309|active
442694|Xanthomonas perforans|GCF_013112235.1|strain=DSM 18975|active
442709|Flavimobilis soli|GCF_002564025.1|strain=DSM 21574|active
442714|Ulvibacter antarcticus|GCF_003688405.1|strain=DSM 23424|active
442734|Lewinella antarctica|GCF_011927835.1|strain=DSM 105096|active
44275|Leptospira interrogans serovar Copenhageni|GCF_002073495.2|strain=FDAARGOS_203|active
442870|Acanthopleuribacter pedis|GCF_017377855.1|strain=KCTC 12899|active
442899|Halolactibacillus alkaliphilus|GCF_007991355.1|strain=NBRC 103919|active
442899|Halolactibacillus alkaliphilus|GCF_014645215.1|strain=CGMCC 1.6843|skipped
442899|Halolactibacillus alkaliphilus|GCF_900115465.1|strain=CGMCC 1.6843|skipped
442969|Ameyamaea chiangmaiensis|GCF_013376175.1|strain=LMG 27010|active
442|Gluconobacter oxydans|GCF_001581045.1|strain=LMG 27012|active
442|Gluconobacter oxydans|GCF_004346605.1|strain=DSM 3503|skipped
442|Gluconobacter oxydans|GCF_006539685.1|strain=NBRC 14819|skipped
442|Gluconobacter oxydans|GCF_015244575.1|strain=LMG1408|skipped
443152|Marinobacter algicola DG893|GCF_000170835.1|strain=DG893|active
443156|Pedococcus dokdonensis|GCF_900104525.1|strain=DSM 22329|active
443218|Hoyosella subflava DQS3-9A1|GCF_000214175.1|strain=DQS3-9A1|active
443254|Marinitoga piezophila KA3|GCF_000255135.1|strain=KA3|active
443610|Devosia geojensis|GCF_000969415.1|strain=BD-c194|active
443612|Flavobacterium resistens|GCF_009674815.1|strain=DSM 19382|active
443612|Flavobacterium resistens|GCF_900182645.1|strain=DSM 19382|skipped
443615|Pseudoxanthomonas sacheonensis|GCF_010093305.1|strain=DSM 19373|active
444060|Alkalihalobacillus plakortidis|GCF_001420645.1|strain=DSM 19153|active
444093|Ammonifex thiophilus|GCF_003368535.1|strain=SR|active
444178|Brucella ovis ATCC 25840|GCF_000016845.1|strain=ATCC 25840|active
444461|Bacillus acidiproducens DSM 23148|GCF_000374345.1|strain=DSM 23148|active
44454|Mycobacterium avium subsp. avium|GCF_009741445.1|strain=DSM 44156|active
444597|Mycolicibacterium insubricum|GCF_010731615.1|strain=JCM 16366|active
444923|Rhodoplanes piscinae|GCF_003258855.1|strain=DSM 19946|active
444923|Rhodoplanes piscinae|GCF_900604295.1||skipped
445629|Cereibacter johrii|GCF_001720585.1|strain=JA192|active
445629|Cereibacter johrii|GCF_003046325.1|strain=JA192|skipped
445709|Pandoraea thiooxydans|GCF_001017775.3|strain=DSM 25325|active
445709|Pandoraea thiooxydans|GCF_001931675.1|strain=ATSB16|skipped
445710|Dyella thiooxydans|GCF_001641285.1|strain=ATSB10|active
44574|Nitrosomonas communis|GCF_001007935.1|strain=Nm2|active
44574|Nitrosomonas communis|GCF_008124795.1|strain=Nm2|skipped
44576|Nitrosomonas halophila|GCF_900107165.1|strain=Nm1|active
44577|Nitrosomonas ureae|GCF_001455205.1|strain=Nm10|active
44577|Nitrosomonas ureae|GCF_900105875.1|strain=Nm10|skipped
445932|Elusimicrobium minutum Pei191|GCF_000020145.1|strain=Pei191|active
445960|Chryseobacterium jejuense|GCF_900100075.1|strain=DSM 19299|active
445961|Chryseobacterium soli|GCF_000737705.1|strain=DSM 19298|active
445970|Alistipes putredinis DSM 17216|GCF_000154465.1|strain=DSM 17216|active
445971|Anaerofustis stercorihominis DSM 17244|GCF_000154825.1|strain=DSM 17244|active
445972|Anaerotruncus colihominis DSM 17241|GCF_000154565.1|strain=DSM 17241|active
445973|Intestinibacter bartlettii DSM 16795|GCF_000154445.1|strain=DSM 16795|active
445973|Intestinibacter bartlettii DSM 16795|GCF_900167285.1|strain=DSM 16795|skipped
445974|Erysipelatoclostridium ramosum DSM 1402|GCF_000154485.1|strain=DSM 1402|active
445974|Erysipelatoclostridium ramosum DSM 1402|GCF_014131695.1|strain=DSM 1402|skipped
